overall,target,summary_n_sentences,summary_n_words_per_n_sentences,summary_n_chars_per_n_words,summary_dale_chall,summary_flesch_re,summary_polarity,reviewText_n_sentences,reviewText_n_words_per_n_sentences,reviewText_n_chars_per_n_words,reviewText_dale_chall,reviewText_flesch_re,reviewText_polarity,summary_BERT,reviewText_BERT,summary_BERT_sentiment,reviewText_BERT_sentiment
4,1,1,11.0,4.727272727272728,7.05,77.23,0.0909090909090909,9,17.11111111111111,4.363636363636363,7.77,79.5,0.0319148936170212,1,1,1,1
3,1,2,3.0,5.5,11.83,56.93,0.0,18,13.0,4.427350427350428,8.21,83.76,0.0337837837837837,2,2,2,2
5,1,1,5.0,5.6,13.36,66.4,0.3333333333333333,11,20.90909090909091,4.578260869565217,7.9,67.18,0.0555555555555555,2,1,2,1
5,1,1,2.0,7.0,11.63,35.61,0.6666666666666666,11,23.09090909090909,4.1141732283464565,8.01,73.41,0.0273972602739726,2,1,2,1
5,1,1,9.0,5.111111111111111,7.59,79.26,0.0,13,10.846153846153848,4.468085106382978,8.37,82.54,0.0188679245283018,2,2,2,2
2,1,1,8.0,2.0,7.04,100.24,0.0,19,29.36842105263158,1.946236559139785,7.59,80.41,-0.0180722891566265,1,1,1,1
2,1,1,8.0,4.5,7.98,63.36,0.1111111111111111,8,16.25,3.692307692307693,6.43,89.48,-0.0123456790123456,1,0,1,0
5,1,1,3.0,4.0,9.05,93.81,0.6666666666666666,10,12.2,3.7868852459016393,7.55,93.85,0.0459770114942528,2,2,2,2
3,1,1,4.0,4.0,15.68,118.18,0.0,7,7.714285714285714,3.907407407407408,7.23,97.5,0.0,0,2,0,2
2,1,1,1.0,4.0,0.05,121.22,0.0,5,15.0,3.9066666666666654,7.01,82.44,0.0545454545454545,1,0,1,0
5,1,2,8.0,4.75,6.49,81.63,0.0625,8,26.0,4.153846153846154,7.96,70.47,0.0601503759398496,2,2,2,2
2,1,1,12.0,5.666666666666667,9.5,33.92,-0.0833333333333333,76,14.236842105263158,4.243068391866913,7.55,82.75,0.0129032258064516,0,2,0,2
4,1,1,2.0,5.0,11.63,77.91,0.3333333333333333,22,7.318181818181818,4.422360248447205,8.78,85.99,0.043103448275862,2,2,2,2
5,1,1,6.0,5.0,6.57,56.93,0.1428571428571428,4,7.0,4.428571428571429,7.37,89.75,0.1153846153846153,2,2,2,2
5,1,2,3.5,3.2857142857142856,6.42,102.27,0.1428571428571428,33,11.787878787878787,4.138817480719794,7.51,90.09,0.0427350427350427,2,2,2,2
5,1,1,6.0,3.333333333333333,6.57,99.23,0.1666666666666666,12,17.25,4.144927536231884,7.52,79.8,0.0491803278688524,2,2,2,2
5,1,1,5.0,5.2,10.2,66.4,0.2,10,10.8,3.657407407407408,5.89,95.37,0.0714285714285714,2,2,2,2
1,1,1,4.0,5.5,11.73,75.88,0.25,18,14.5,3.7509578544061295,6.76,83.05,0.0205479452054794,2,2,2,2
5,1,1,2.0,5.0,11.63,120.21,0.5,12,17.833333333333332,4.280373831775701,7.25,87.25,0.0212765957446808,2,0,2,0
5,1,1,4.0,5.5,11.73,50.5,0.2,7,10.857142857142858,4.421052631578948,7.29,77.33,0.0892857142857142,2,2,2,2
5,1,1,3.0,4.333333333333333,0.15,119.19,0.3333333333333333,4,21.25,3.823529411764706,6.96,84.51,0.0172413793103448,1,0,1,0
3,1,1,8.0,3.625,7.98,88.74,0.1428571428571428,5,25.6,4.03125,7.38,71.07,0.0602409638554216,0,1,0,1
2,1,1,3.0,5.0,0.15,93.81,0.0,8,12.0,3.9375,6.86,93.14,0.0149253731343283,1,0,1,0
3,1,2,8.5,4.235294117647059,9.95,88.74,0.0,182,21.571428571428573,4.721599592460519,6.78,65.66,0.0061946902654867,1,0,1,0
3,1,2,8.5,4.647058823529412,9.95,80.28,0.125,179,21.279329608938543,4.742189551063271,6.83,65.96,0.0062388591800356,0,0,0,0
5,1,1,7.0,5.285714285714286,10.75,38.99,0.0,5,10.6,3.792452830188679,6.62,94.96,0.1395348837209302,1,2,1,2
5,1,1,3.0,6.0,9.05,9.21,0.3333333333333333,5,24.8,4.548387096774194,8.32,54.97,0.024390243902439,2,1,2,1
5,1,1,5.0,6.6,13.36,66.4,0.1666666666666666,13,24.46153846153846,4.3742138364779874,8.11,78.82,0.0104166666666666,2,1,2,1
3,1,1,12.0,4.333333333333333,8.18,50.84,0.0833333333333333,6,16.833333333333332,4.514851485148514,7.99,71.85,0.0135135135135135,2,0,2,0
4,1,1,2.0,5.5,0.1,77.91,0.0,2,15.0,4.0,7.54,81.63,0.0,1,2,1,2
1,1,1,6.0,4.833333333333333,6.57,56.93,-0.1666666666666666,11,18.09090909090909,3.979899497487437,7.74,79.3,0.0169491525423728,0,2,0,2
4,1,1,2.0,5.5,11.63,77.91,0.5,11,17.90909090909091,4.126903553299492,8.17,77.67,0.024,2,1,2,1
5,1,1,3.0,6.666666666666667,9.05,34.59,0.6666666666666666,16,10.0625,4.24223602484472,7.47,86.6,0.0285714285714285,2,2,2,2
3,1,1,14.0,3.571428571428572,0.69,99.57,0.0,17,17.0,4.134948096885813,7.8,78.08,-0.0114285714285714,1,0,1,0
5,1,1,4.0,3.0,7.78,118.18,0.2,5,8.8,4.704545454545454,9.03,81.93,0.0588235294117647,2,2,2,2
5,1,1,4.0,4.25,0.2,92.8,0.0,12,22.33333333333333,4.772388059701493,8.38,63.63,0.0185185185185185,1,0,1,0
5,1,1,2.0,10.0,19.53,-91.3,0.5,18,11.88888888888889,4.38785046728972,8.27,76.32,0.015267175572519,2,1,2,1
3,1,1,3.0,4.0,0.15,119.19,0.25,8,19.25,4.12987012987013,7.16,77.27,0.0588235294117647,2,1,2,1
3,1,1,5.0,6.8,13.36,-1.29,0.0,9,22.666666666666668,4.171568627450981,7.58,71.68,0.0423728813559322,0,2,0,2
5,1,1,1.0,9.0,0.05,-47.99,1.0,6,11.166666666666666,3.3582089552238807,6.69,94.86,0.0392156862745098,2,1,2,1
5,1,1,7.0,4.571428571428571,0.35,81.29,0.1428571428571428,10,13.0,4.246153846153846,6.16,84.27,0.0117647058823529,2,2,2,2
5,1,1,1.0,8.0,19.48,36.62,1.0,20,8.9,4.421348314606742,7.4,78.65,0.0982142857142857,2,2,2,2
2,1,1,7.0,5.142857142857143,8.5,81.29,-0.1428571428571428,14,10.714285714285714,3.973333333333333,7.44,86.4,-0.0208333333333333,0,0,0,0
3,1,1,2.0,3.0,0.1,120.21,0.0,3,10.333333333333334,3.548387096774193,5.68,103.32,0.0344827586206896,1,0,1,0
3,1,1,5.0,5.2,13.36,66.4,0.0,6,13.5,4.691358024691358,8.09,64.3,0.0166666666666666,2,0,2,0
4,1,1,3.0,4.666666666666667,9.05,93.81,0.3333333333333333,6,21.5,4.294573643410852,7.53,75.24,0.0208333333333333,2,2,2,2
5,1,1,11.0,5.0,7.05,85.69,0.0909090909090909,11,17.0,3.994652406417112,6.91,88.67,0.0517241379310344,2,2,2,2
5,1,1,1.0,9.0,19.48,-132.59,1.0,35,12.257142857142858,4.303030303030303,8.46,76.22,0.0161943319838056,2,2,2,2
5,1,1,4.0,4.0,7.78,92.8,0.2,14,11.571428571428571,4.320987654320987,7.23,85.08,0.0603448275862069,2,2,2,2
5,1,1,5.0,6.4,10.2,49.48,0.2,5,13.8,3.942028985507247,7.73,83.86,0.0185185185185185,2,2,2,2
5,1,1,2.0,5.5,11.63,77.91,0.5,2,13.0,4.923076923076923,7.93,66.74,0.037037037037037,2,2,2,2
5,1,1,2.0,7.0,19.53,-6.7,0.6666666666666666,3,27.666666666666668,4.409638554216867,8.65,60.69,-0.0144927536231884,2,2,2,2
5,1,1,10.0,3.9,10.45,112.09,0.0909090909090909,11,14.0,4.402597402597403,8.42,71.85,0.0721649484536082,0,2,0,2
5,1,1,3.0,6.333333333333333,9.05,59.97,0.3333333333333333,6,11.5,3.898550724637681,7.82,94.35,0.1346153846153846,1,2,1,2
5,1,1,4.0,6.25,7.78,50.5,0.5,4,14.75,4.728813559322034,7.89,73.68,0.12,2,2,2,2
3,1,1,5.0,6.0,10.2,32.56,0.0,8,17.125,4.08029197080292,7.6,80.31,0.0595238095238095,0,2,0,2
3,1,2,1.5,6.666666666666667,9.05,59.97,0.0,10,14.5,3.7586206896551726,7.52,91.31,0.0232558139534883,0,1,0,1
4,1,1,12.0,3.5,5.55,110.06,0.0833333333333333,5,11.2,3.875,7.19,91.31,0.0714285714285714,1,1,1,1
2,1,1,3.0,7.0,14.31,59.97,-0.3333333333333333,6,17.166666666666668,4.184466019417476,7.25,79.4,-0.015625,1,1,1,1
5,1,1,3.0,6.0,14.31,59.97,0.3333333333333333,7,7.0,4.081632653061225,7.11,90.36,0.119047619047619,2,2,2,2
4,1,1,4.0,3.25,0.2,118.18,0.25,5,10.0,4.18,7.92,86.71,0.0217391304347826,2,2,2,2
5,1,1,9.0,4.333333333333333,7.59,96.18,0.2,11,23.181818181818183,3.980392156862745,7.53,74.42,0.0,2,2,2,2
5,1,1,6.0,3.8333333333333335,6.57,90.77,0.1666666666666666,11,13.727272727272728,4.066225165562914,8.65,82.34,0.0648148148148148,2,0,2,0
5,1,1,6.0,5.0,6.57,99.23,0.2,4,17.0,5.205882352941177,8.75,65.76,0.0491803278688524,2,2,2,2
5,1,1,5.0,3.4,7.04,117.16,-0.1666666666666666,8,17.0,3.9926470588235294,7.25,80.51,0.0111111111111111,0,0,0,0
4,1,1,7.0,6.0,13.01,30.53,0.0,2,16.0,3.65625,6.44,98.04,-0.0384615384615384,1,1,1,1
2,1,1,2.0,5.0,11.63,120.21,0.5,8,9.625,3.571428571428572,6.48,102.91,0.0188679245283018,0,0,0,0
2,1,1,3.0,4.333333333333333,0.15,119.19,0.3333333333333333,4,16.75,4.253731343283582,8.24,79.8,0.0,0,0,0,0
5,1,1,2.0,6.0,19.53,35.61,0.0,8,15.125,4.099173553719008,8.78,79.9,0.0405405405405405,1,2,1,2
4,1,1,7.0,4.0,6.24,106.67,0.1428571428571428,10,15.6,4.423076923076923,7.14,81.02,0.0275229357798165,2,2,2,2
5,1,1,3.0,4.0,0.15,119.19,1.0,4,10.75,4.232558139534884,6.79,86.2,0.081081081081081,0,2,0,2
5,1,1,1.0,6.0,19.48,121.22,0.0,4,5.5,4.818181818181818,6.78,82.81,0.217391304347826,1,2,1,2
1,1,1,7.0,3.857142857142857,6.24,106.67,-0.1428571428571428,11,11.727272727272728,4.046511627906977,7.4,84.98,-0.0348837209302325,0,0,0,0
4,1,1,6.0,3.6666666666666665,7.04,83.32,0.1666666666666666,11,10.454545454545457,4.4,7.01,77.03,0.064516129032258,2,2,2,2
4,1,1,6.0,4.333333333333333,11.83,90.77,0.0,10,17.8,4.46067415730337,7.89,78.79,-0.0260869565217391,1,2,1,2
5,1,1,7.0,4.571428571428571,13.01,81.29,0.0,8,16.125,4.271317829457364,8.95,81.53,0.0204081632653061,1,2,1,2
3,1,1,11.0,4.727272727272728,7.05,60.31,0.1111111111111111,21,11.714285714285714,4.560975609756097,7.49,80.31,-0.0297619047619047,1,0,1,0
1,1,1,1.0,7.0,0.05,121.22,-1.0,2,14.0,3.678571428571429,8.28,82.65,0.0,0,0,0,0
4,1,1,8.0,3.625,6.01,114.12,0.125,4,18.25,3.904109589041096,6.99,87.55,0.0,2,2,2,2
2,1,1,3.0,5.0,9.05,93.81,0.0,12,16.5,4.4393939393939394,7.07,80.72,0.032520325203252,1,2,1,2
1,1,1,10.0,3.6,9.35,104.64,0.1,11,10.181818181818182,4.892857142857143,8.33,69.89,-0.0120481927710843,1,0,1,0
5,1,1,2.0,3.0,0.1,120.21,0.5,8,25.5,3.92156862745098,7.09,80.04,0.0169491525423728,2,0,2,0
5,1,1,4.0,4.5,11.73,118.18,0.25,26,20.46153846153846,3.988721804511278,6.71,84.81,0.0129870129870129,2,2,2,2
5,1,1,2.0,7.5,11.63,77.91,0.0,2,14.5,3.6206896551724137,7.15,91.11,0.0833333333333333,1,2,1,2
5,1,1,1.0,7.0,19.48,-47.99,0.0,10,11.9,4.26890756302521,6.62,84.78,0.024390243902439,1,2,1,2
1,1,1,3.0,3.6666666666666665,14.31,93.81,0.0,9,10.0,4.144444444444445,7.94,70.7,0.0333333333333333,1,0,1,0
5,1,1,4.0,5.5,23.57,92.8,0.2,4,15.5,3.8225806451612905,6.21,89.79,0.0185185185185185,1,1,1,1
5,1,1,4.0,4.25,7.78,118.18,0.2,21,16.61904761904762,4.346704871060172,6.81,79.19,0.023391812865497,2,1,2,1
5,1,1,1.0,8.0,19.48,36.62,0.5,3,8.0,3.625,6.41,86.2,0.1363636363636363,2,2,2,2
5,1,1,4.0,5.5,11.73,75.88,0.0,3,10.333333333333334,3.4516129032258065,5.68,103.32,0.1153846153846153,1,2,1,2
5,1,1,6.0,4.666666666666667,9.2,99.23,0.0,5,11.4,3.649122807017544,6.38,91.82,0.0227272727272727,2,2,2,2
5,1,2,3.0,4.666666666666667,6.57,99.23,0.1428571428571428,6,20.166666666666668,4.7190082644628095,11.99,60.45,0.0,2,2,2,2
3,1,1,4.0,3.0,0.2,118.18,0.0,7,19.428571428571427,3.963235294117647,7.85,78.18,0.0106382978723404,0,1,0,1
4,1,1,9.0,3.6666666666666665,0.45,104.64,0.0,17,14.352941176470589,4.094262295081967,7.3,87.76,0.0745341614906832,1,2,1,2
3,1,1,2.0,5.0,11.63,120.21,0.5,3,13.0,3.8205128205128207,7.23,84.37,0.0333333333333333,2,2,2,2
4,1,1,4.0,4.75,7.78,75.88,0.25,14,18.928571428571427,4.09433962264151,6.77,78.48,0.0279720279720279,2,2,2,2
4,1,1,3.0,5.333333333333333,14.31,93.81,0.0,3,14.333333333333334,3.744186046511628,7.4,82.95,0.1176470588235294,1,1,1,1
4,1,1,2.0,5.5,11.63,77.91,0.5,6,10.166666666666666,3.262295081967213,6.57,95.47,0.0769230769230769,2,2,2,2
5,1,1,4.0,5.75,11.73,50.5,0.2,15,25.666666666666668,4.836363636363636,9.28,52.63,0.0560344827586206,2,1,2,1
5,1,1,4.0,3.5,0.2,118.18,0.2,10,12.2,4.483606557377049,7.48,84.47,0.0652173913043478,2,2,2,2
4,1,1,8.0,5.75,10.75,38.99,0.25,36,21.694444444444443,4.421254801536492,7.2,74.93,0.0551181102362204,1,2,1,2
5,1,1,2.0,7.0,19.53,35.61,0.3333333333333333,11,17.09090909090909,3.941489361702128,6.93,88.06,0.1008403361344537,2,1,2,1
1,1,1,3.0,3.6666666666666665,0.15,59.97,0.0,7,14.857142857142858,4.451923076923077,8.93,73.27,-0.0526315789473684,1,0,1,0
4,1,1,2.0,6.5,11.63,35.61,0.5,8,17.75,4.119718309859155,8.17,79.5,0.0618556701030927,2,2,2,2
5,1,1,2.0,7.5,19.53,35.61,0.3333333333333333,4,9.25,3.783783783783784,6.92,88.43,0.0625,2,2,2,2
5,1,1,2.0,7.0,11.63,-6.7,0.3333333333333333,3,9.0,4.037037037037037,6.57,88.43,0.24,2,2,2,2
5,1,2,4.0,2.625,0.2,118.18,0.1111111111111111,19,12.789473684210526,3.864197530864197,6.07,92.53,0.0503597122302158,2,2,2,2
5,1,1,5.0,3.4,0.25,117.16,-0.2,6,21.83333333333333,3.977099236641221,8.11,70.87,-0.0106382978723404,2,2,2,2
5,1,1,4.0,3.5,0.2,118.18,0.2,12,21.416666666666668,4.43579766536965,8.33,67.28,0.0764705882352941,1,1,1,1
4,1,1,4.0,5.0,7.78,75.88,0.0,12,11.5,3.760869565217391,6.39,85.99,0.0227272727272727,0,2,0,2
5,1,1,2.0,3.0,0.1,120.21,0.5,13,19.846153846153847,4.736434108527132,8.86,60.65,-0.0058823529411764,2,0,2,0
5,1,1,4.0,5.0,0.2,118.18,0.5,5,20.4,4.333333333333333,8.8,76.96,0.088235294117647,2,2,2,2
4,1,1,2.0,5.0,11.63,120.21,0.5,1,32.0,3.53125,9.34,83.33,0.0357142857142857,2,2,2,2
4,1,1,7.0,4.714285714285714,8.5,89.75,0.1428571428571428,5,20.2,3.8415841584158414,7.2,85.62,0.0410958904109589,2,2,2,2
4,1,1,2.0,4.0,0.1,120.21,0.0,5,8.4,3.452380952380953,5.74,95.37,0.03125,1,2,1,2
5,1,1,3.0,4.333333333333333,9.05,119.19,0.0,13,13.846153846153848,3.883333333333333,6.49,90.19,0.0566037735849056,1,2,1,2
4,1,1,3.0,6.333333333333333,9.05,59.97,0.5,5,17.8,4.112359550561798,7.54,87.25,0.0,2,2,2,2
3,1,1,10.0,4.5,7.29,78.25,0.1818181818181818,20,17.65,4.399433427762039,7.07,78.08,0.0051020408163265,2,0,2,0
5,1,1,5.0,4.6,7.04,66.4,0.0,4,16.0,3.6875,6.71,76.25,0.0212765957446808,2,2,2,2
3,1,1,2.0,4.0,0.1,120.21,0.0,2,13.5,4.25925925925926,5.48,83.15,0.0,1,0,1,0
5,1,1,2.0,6.0,11.63,77.91,0.5,6,20.83333333333333,3.728,7.52,85.02,0.0481927710843373,2,2,2,2
5,1,1,10.0,3.7,7.29,103.63,0.0909090909090909,8,19.125,4.065359477124183,7.06,85.93,0.029126213592233,2,1,2,1
4,1,1,6.0,3.8333333333333335,6.57,99.23,0.1666666666666666,19,18.42105263157895,4.082857142857143,7.1,78.89,0.0242718446601941,1,1,1,1
2,1,1,5.0,6.0,13.36,66.4,0.0,5,11.8,3.6271186440677967,5.98,90.29,0.08,1,1,1,1
5,1,1,3.0,5.0,14.31,59.97,0.25,10,10.0,4.79,9.36,62.98,0.0136986301369863,2,0,2,0
4,1,1,5.0,4.2,10.2,83.32,0.2,5,11.6,4.051724137931035,9.14,77.43,0.0666666666666666,2,2,2,2
5,1,1,13.0,3.8461538461538463,7.93,92.12,0.1666666666666666,7,18.857142857142858,4.46969696969697,7.56,86.13,0.0449438202247191,2,2,2,2
3,1,1,4.0,5.75,7.78,92.8,0.0,3,14.333333333333334,4.093023255813954,7.01,91.41,0.1470588235294117,1,1,1,1
2,1,1,6.0,4.833333333333333,11.83,90.77,0.0,6,46.16666666666666,3.851985559566787,8.85,51.38,0.027027027027027,0,1,0,1
5,1,2,3.0,5.333333333333333,14.46,73.85,0.1428571428571428,34,13.235294117647058,4.466666666666667,7.71,82.24,0.025735294117647,2,2,2,2
5,1,1,5.0,4.0,7.04,117.16,0.2,20,15.45,4.889967637540453,8.7,64.2,0.0355329949238578,2,1,2,1
4,1,1,8.0,5.5,7.98,46.44,0.0,5,21.0,4.333333333333333,7.25,75.74,0.0512820512820512,2,2,2,2
5,1,1,9.0,4.111111111111111,9.35,87.72,0.1111111111111111,7,20.857142857142858,4.191780821917808,8.13,84.1,0.021505376344086,2,1,2,1
3,1,1,4.0,5.0,7.78,92.8,0.0,12,15.833333333333334,3.642105263157895,6.72,90.6,0.0673076923076923,0,1,0,1
2,1,1,4.0,5.5,7.78,8.2,0.4,16,16.25,4.773076923076923,7.98,69.72,0.0273224043715847,0,0,0,0
5,1,1,7.0,5.285714285714286,10.75,64.37,0.1428571428571428,5,18.2,4.637362637362638,7.38,70.53,0.0147058823529411,2,1,2,1
5,1,1,3.0,5.666666666666667,9.05,59.97,0.0,4,8.5,3.2058823529411766,6.57,97.4,0.0833333333333333,1,2,1,2
5,1,1,2.0,6.0,11.63,35.61,0.5,5,17.2,3.651162790697674,7.72,80.21,0.0508474576271186,2,2,2,2
5,1,1,5.0,5.6,0.25,83.32,0.6,10,16.5,3.733333333333333,6.54,89.48,0.1041666666666666,2,2,2,2
5,1,1,5.0,4.8,10.2,49.48,0.4,20,16.5,4.087878787878788,7.13,77.16,0.0224719101123595,2,2,2,2
5,1,1,3.0,4.333333333333333,9.05,93.81,0.5,4,14.75,4.305084745762712,7.67,82.34,0.04,2,2,2,2
5,1,1,1.0,4.0,19.48,121.22,0.5,2,9.5,4.684210526315789,7.43,87.21,0.1,2,1,2,1
5,1,1,5.0,4.8,0.25,83.32,0.2,16,14.1875,4.013215859030837,7.05,82.44,0.0465116279069767,1,2,1,2
5,1,1,8.0,4.25,6.01,105.66,0.0,5,10.8,4.111111111111111,5.63,94.35,0.0434782608695652,0,2,0,2
5,1,1,8.0,5.625,7.98,63.36,0.125,13,10.0,4.2384615384615385,6.56,95.17,0.0786516853932584,2,2,2,2
5,1,1,8.0,4.5,6.01,80.28,0.25,17,16.058823529411764,4.04029304029304,6.81,80.51,0.0709677419354838,1,2,1,2
3,1,1,13.0,4.230769230769231,7.93,92.12,0.1538461538461538,11,26.727272727272727,4.2517006802721085,7.95,70.16,0.0465116279069767,0,1,0,1
5,1,1,1.0,9.0,19.48,-47.99,1.0,4,14.25,4.140350877192983,8.22,82.34,0.0652173913043478,2,2,2,2
4,1,1,3.0,4.666666666666667,9.05,93.81,0.0,8,15.5,4.112903225806452,8.14,82.04,0.0238095238095238,1,2,1,2
5,1,1,7.0,4.428571428571429,6.24,89.75,0.125,13,12.23076923076923,3.842767295597484,7.07,101.6,0.0263157894736842,2,2,2,2
5,1,1,5.0,3.6,7.04,117.16,-0.2,7,16.428571428571427,3.8521739130434782,7.91,88.77,0.0,1,0,1,0
4,1,1,7.0,4.571428571428571,6.24,89.75,0.0,7,13.428571428571429,4.393617021276596,9.47,73.17,0.0,2,2,2,2
5,1,1,2.0,5.0,11.63,120.21,0.3333333333333333,14,12.142857142857142,3.7176470588235295,7.23,80.92,0.027027027027027,2,2,2,2
5,1,1,2.0,5.0,11.63,120.21,0.6666666666666666,3,8.0,3.9166666666666665,6.87,80.99,0.1363636363636363,2,0,2,0
4,1,1,9.0,4.333333333333333,7.59,96.18,0.1111111111111111,10,18.0,4.644444444444445,9.29,78.69,0.0465116279069767,2,2,2,2
5,1,1,6.0,3.8333333333333335,0.3,90.77,0.1428571428571428,8,16.875,4.57037037037037,8.6,63.59,0.0352941176470588,2,2,2,2
5,1,1,3.0,4.333333333333333,9.05,93.81,0.3333333333333333,7,20.571428571428573,3.951388888888889,8.87,76.96,0.0652173913043478,2,2,2,2
5,1,1,3.0,6.666666666666667,9.05,9.21,0.6666666666666666,3,9.333333333333334,3.678571428571429,7.32,75.2,0.0833333333333333,2,2,2,2
4,1,1,2.0,4.5,0.1,120.21,0.5,5,11.2,4.428571428571429,8.93,77.64,0.0666666666666666,2,2,2,2
5,1,2,2.5,3.4,10.2,100.24,0.1666666666666666,8,8.25,3.803030303030303,7.22,88.13,0.0,1,2,1,2
5,1,1,2.0,3.5,0.1,120.21,0.5,2,22.5,3.933333333333333,8.26,74.02,0.0512820512820512,2,2,2,2
5,1,1,2.0,10.0,11.63,-91.3,0.5,3,21.0,4.253968253968254,8.79,59.33,0.0681818181818181,2,2,2,2
5,1,1,6.0,4.333333333333333,10.2,83.32,0.3333333333333333,8,13.75,4.072727272727272,7.31,81.02,0.0476190476190476,2,2,2,2
4,1,1,5.0,3.6,7.04,100.24,0.0,2,20.0,4.275,8.97,76.56,0.027027027027027,1,1,1,1
5,1,1,3.0,5.333333333333333,14.31,93.81,0.0,12,11.25,3.555555555555556,6.07,94.86,0.0238095238095238,1,2,1,2
4,1,1,3.0,3.6666666666666665,9.05,93.81,0.0,9,13.333333333333334,3.95,7.6,82.04,0.0476190476190476,1,2,1,2
5,1,1,5.0,5.0,13.36,49.48,0.2,9,17.444444444444443,3.847133757961784,7.47,80.41,0.0612244897959183,2,2,2,2
4,1,1,3.0,4.666666666666667,9.05,119.19,0.0,3,11.666666666666666,3.7714285714285714,8.73,86.4,0.0,1,2,1,2
3,1,1,2.0,5.5,11.63,35.61,0.0,3,17.0,4.980392156862745,10.98,71.14,-0.0666666666666666,1,2,1,2
5,1,3,2.6666666666666665,4.5,7.78,84.34,0.1111111111111111,63,14.301587301587302,4.317425083240844,7.27,74.59,0.0199004975124378,2,2,2,2
5,1,1,5.0,5.4,7.04,100.24,0.0,4,20.25,4.7407407407407405,8.15,67.79,0.0757575757575757,1,0,1,0
4,1,1,13.0,7.384615384615385,15.21,7.52,0.1428571428571428,18,24.05555555555556,4.734411085450346,9.18,64.04,0.0120481927710843,2,1,2,1
3,1,1,3.0,5.0,9.05,93.81,0.0,4,24.0,4.052083333333333,8.04,73.51,0.0769230769230769,2,1,2,1
5,1,1,5.0,4.4,10.2,83.32,0.2,16,23.9375,4.148825065274152,8.32,66.07,0.0452488687782805,2,2,2,2
5,1,1,4.0,3.0,0.2,118.18,0.2,8,20.125,4.944099378881988,9.14,59.53,0.0847457627118644,2,2,2,2
5,1,1,8.0,6.625,9.95,4.14,0.2222222222222222,3,19.33333333333333,4.413793103448276,7.32,77.27,0.1020408163265306,2,2,2,2
2,1,1,2.0,3.5,0.1,120.21,0.3333333333333333,4,35.75,4.041958041958042,7.73,60.52,0.0106382978723404,2,0,2,0
5,1,1,3.0,4.0,0.15,119.19,0.3333333333333333,5,10.2,4.784313725490196,8.48,78.04,0.0869565217391304,2,2,2,2
4,1,1,2.0,5.5,11.63,35.61,0.5,2,22.5,4.6,7.91,65.56,0.0476190476190476,2,1,2,1
4,1,1,2.0,6.0,11.63,35.61,0.0,1,19.0,3.789473684210526,9.79,70.13,0.0,1,1,1,1
5,1,2,1.5,5.0,9.05,59.97,0.0,6,10.0,4.233333333333333,7.82,86.71,0.0961538461538461,1,2,1,2
5,1,1,4.0,4.25,7.78,118.18,0.25,23,12.956521739130435,4.258389261744966,6.69,91.61,0.0643274853801169,1,1,1,1
5,1,1,4.0,5.75,11.73,33.58,0.25,3,8.0,5.166666666666667,10.61,71.82,0.1666666666666666,2,2,2,2
5,1,1,7.0,4.571428571428571,8.5,106.67,0.2857142857142857,15,17.733333333333334,3.800751879699248,6.59,87.35,0.0205479452054794,2,1,2,1
3,1,1,3.0,5.0,9.05,93.81,0.3333333333333333,16,17.5,4.167857142857143,7.4,79.7,0.024390243902439,1,2,1,2
4,1,1,2.0,4.5,11.63,77.91,0.5,7,11.857142857142858,4.132530120481928,7.84,84.78,0.0140845070422535,2,2,2,2
5,1,1,3.0,4.666666666666667,9.05,93.81,0.3333333333333333,5,6.8,4.0,7.79,90.16,0.0714285714285714,2,2,2,2
5,1,1,2.0,5.0,11.63,120.21,0.3333333333333333,2,11.0,3.772727272727273,1.26,85.69,0.1428571428571428,2,2,2,2
5,1,1,2.0,4.0,11.63,120.21,0.5,6,16.833333333333332,3.712871287128713,7.93,86.23,0.0833333333333333,2,2,2,2
5,1,1,4.0,2.75,0.2,118.18,0.0,4,7.75,4.064516129032258,6.18,86.4,-0.0357142857142857,1,1,1,1
5,1,1,2.0,3.5,0.1,120.21,0.3333333333333333,38,13.105263157894736,3.821285140562249,6.47,92.53,-0.0040816326530612,2,2,2,2
1,1,1,1.0,3.0,19.48,121.22,0.0,3,13.333333333333334,3.725,6.27,100.28,-0.1666666666666666,1,0,1,0
5,1,1,5.0,6.2,10.2,32.56,0.2,3,13.0,4.230769230769231,7.59,83.96,0.1428571428571428,2,2,2,2
5,1,1,7.0,3.7142857142857135,9.2,90.77,0.1428571428571428,10,8.3,5.313253012048193,10.0,62.44,0.028169014084507,1,2,1,2
3,1,1,6.0,4.333333333333333,7.04,66.4,-0.3333333333333333,13,13.615384615384617,4.033898305084746,6.42,83.56,-0.0188679245283018,0,0,0,0
4,1,1,5.0,3.8,0.25,117.16,0.1666666666666666,8,17.0,4.705882352941177,8.0,60.55,0.0333333333333333,2,1,2,1
4,1,1,6.0,4.5,0.3,99.23,0.1428571428571428,5,14.2,3.774647887323944,6.12,90.9,0.0217391304347826,2,2,2,2
4,1,1,22.0,4.545454545454546,9.94,67.08,0.0,15,25.6,4.046875,7.54,71.58,0.04,2,2,2,2
5,1,1,5.0,5.6,10.2,66.4,0.2,15,14.8,4.585585585585585,8.3,72.16,0.0746268656716417,2,2,2,2
3,1,1,8.0,4.125,9.95,88.74,0.0,18,14.833333333333334,4.176029962546816,7.23,90.39,-0.0266666666666666,0,0,0,0
